"Id","poradi","obdobi","datum","schuze","url","cisloHlasovani","celeJmeno","narozeni","HsProcessType","OsobaId","funkce","tema","text","pocetSlov","politiciZminky","temata"
2021_6_01109,1109,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006274.htm,,Vít Rakušan,,person,vit-rakusan,Místopředseda vlády a ministr vnitra ČR,77. Ústní interpelace,"Děkuji za slovo. Vážený pane místopředsedo, členky a členové vlády, kolegyně, kolegové, vážený pane poslanče. Tak ta moje odpověď bude mít několik rovin. Za prvé se budu odkazovat na oficiální materiály, které už v této věci existují. A tady zcela otevřeně řeknu, že mnohé z nich vznikaly i za té vlády minulé. V roce 2016 vznikl Audit národní bezpečnosti, kde se rozhodně a jasně hovoří o nebezpečí hybridních hrozeb a dezinformací. Stejně tak v roce 2021 vznikla Národní strategie čelení hybridnímu působení.
Na druhou stranu zůstalo tak trochu u slov. Ten materiál z roku 2021 popisuje potřebu strategické komunikace státu, takové komunikace, která bude profesionální a bude schopna podchytit, klasifikovat, čelit, třídit nejrůznější typy dezinformací a hybridního nebezpečí, a ty potom předávat odborným týmům k tomu, aby byly schopny připravit jasnou strategii pro doslova a do písmene boj s dezinformacemi a hybridním nebezpečím. Doporučení existovala, systémově je ovšem popravdě potřeba říci, že nemáme koncepční, organizační, personální, procesní, právní dostatečné nástroje, aby bylo možné v české prostředí hybridním hrozbám a dezinformacím čelit.
V programovém prohlášení naší vlády je závazek vybudování strategické komunikace při Úřadu vlády a zároveň vytvoření pozice poradce pro národní bezpečnost rovněž při Úřadu vlády ČR. Mohlo by se zdát, že tady vzniká nějaká nová pozice, která je snad zbytečná, a je to nějaký nárůst úřednických míst, jak teď tak často od naší opozice slyšíme. Ale tohle je pozice, tohle je místo, které je doporučováno všemi odborníky právě proto, aby na té vládní úrovni existovala osoba, která bude mít zákonem dané kompetence pro to, aby koordinovala činnosti například i tajných služeb a aby schopna jménem našeho státu řídit i strategickou komunikaci v oblasti bezpečnosti.
V současné době chybí v dané oblasti koordinace, chybí dostatečné mechanismy a chybí i spolupráce mezi jednotlivými subjekty bezpečnostní politiky. K tomu právě bude zřízena pozice poradce pro národní bezpečnost. Zároveň brzy představím vládě materiál, jehož pracovní název je Analýza připravenosti České republiky čelit závažné dezinformační vlně. V tomto materiálu připravíme konkrétní doporučení a představíme i celou platformu a strukturu toho, jak chce nová vláda dezinformacím jako takovým čelit. Zároveň si ale uvědomujeme, že je to situace aktuální a pozice poradce pro národní bezpečnost nevznikne dříve než za rok. Vyžaduje to legislativní proces, který jistě ve Sněmovně ani v Senátu nebude úplně jednoduchý, optimistická predikce je, že od 1. 1. příštího roku tuto pozici máme. Nejzazší termín, který jsme si stanovili je polovina příštího roku.
Do té doby vznikla pracovní skupina při Ministerstvu vnitra, která obsahuje analytiky z více rezortů, ad-hoc zveme ty, kterých se třeba nějaká konkrétní dezinformační kampaň týká. V té skupině jsou zastoupeni i profesionální komunikátoři, jsou tam lidé, kteří ovládají PR takovým způsobem aby byli schopni vytvářet i krátkodobé či dlouhodobé kampaně, které by byly schopny ty největší dezinformace uvádět na pravou míru a účinně jim čelit a bojovat s nimi, nikoliv pouze popisovat, ale přicházet z té defenzivy do ofenzivy. A na to se ta skupina jako taková teď intenzivně připravuje. Je trochu škoda, že jsme zaspali, protože v té pandemické covidové vlně by se nám určitě účinná strategie boje s dezinformacemi hodila.
Covid tady stále ještě je. My se pokusíme alespoň v té poslední vlně postihnout ty nejzásadnější dezinformace, které co se covidu týče, doslova a do písmene, mohou stát lidské životy. Tedy vláda se připravuje a doufám, že nejdéle na konci našeho volebního období bude jasné, že toto považujeme za zásadní bezpečnostní riziko České republiky. ***
Neprošlo jazykovou korekturou, neautorizováno !
",573,,
2021_6_01120,1120,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006276.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,77. Ústní interpelace,"Já vám děkuji a požádám pana ministra o odpověď. Prosím, máte slovo.
",12,,
2021_6_01128,1128,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006277.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,77. Ústní interpelace,"Děkuji vám, pane ministře. Chci se zeptat, zda pan poslanec... Ano, pan poslanec se hlásí o doplňující otázku. Prosím, máte slovo.
",21,,
2021_6_01138,1138,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006278.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,77. Ústní interpelace,"Já vám děkuji, paní poslankyně, i za dodržení času. A pan ministr se vám chystá odpovědět. Prosím.
",17,,
2021_6_01240,1240,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006297.htm,,ČR Jozef Síkela,,person,,Ministr průmyslu a obchodu,82. Návrh na potvrzení předsedů výborů Poslanecké sněmovny,"Děkuji. Vážený pane předsedo, vážené paní poslankyně, vážení poslanci, Parlamentu České republiky byla opětovně předložena úmluva, zakládající Evropskou telekomunikační družicovou organizaci AUTELSAT k vyslovení souhlasu s její ratifikací a Protokol o výsadách a imunitách organizace EUTELSAT a Dohoda, kterou se mění tento Protokol ve znění opravy č. 1 ze dne 16. ledna 2006 k vyslovení souhlasu s přístupem České republiky k nim.
EUTELSAT byl založen v roce 1977 k provozování družicové soustavy poskytující telekomunikační služby pro přenos televizního a radiového vysílání, telefonních hovorů a dat v rámci Evropy. České republika přistoupila k úmluvě o založení EUTELSAT na základě usnesení vlády ze dne 25. srpna 1993 č. 475, ke změnám úmluvy pak usnesením vlády ze dne 14. června 2000 č. 614 a v souladu s tehdejšími předpisy. Nepřistoupila k Protokolu o výsadách a imunitách z roku 1987 a k Dohodě o jeho změnách z roku 2002.
Výsady a imunity EUTELSAT odpovídají úkolům organizace a výsadám a imunitám jiných odborných mezinárodních vládních organizací. EUTELSAT má sídlo ve Francii, kde zejména dochází k uplatnění práv a imunit organizace. Za této situace přichází v úvahu uplatnění Protokolu v případě služební cesty zástupců smluvních stran a úředníků do České republiky. Dokumenty upravující výsady a imunity organizace patří k základním dokumentům organizace a předpokládá se, že smluvní strany EUTELSAT budou vázány rovněž úpravou o výsadách a imunitách. Proto se navrhuje, aby Česká republika přistoupila k Protokolu a k Dohodě o jeho změnách.
Zároveň bude Úmluva o založení EUTELSAT převedena z úrovně vládní na prezidentskou, aby odpovídala současným ústavněprávním požadavkům. Následně by měly být prezidentem republiky texty Úmluvy ratifikovány a listiny o přístupu k Protokolu a k Dohodě podepsány.
V EUTELSAT se neplatí žádné členské příspěvky ani přístupem k Protokolu a k Dohodě nevzniknou České republice žádné finanční závazky. Bude tedy bez dopadu na státní rozpočet.
Předchozí vláda předkládaný materiál projednala dne 9. prosince 2019 a usnesením č. 886 vyslovila souhlas s přístupem České republiky k Protokolu a k Dohodě. Vyslovila rovněž souhlas s ratifikací Úmluvy a její změny. Materiál byl následně předložen oběma komorám Parlamentu v roce 2020. Senát Parlamentu České republiky po projednání ve výborech dal souhlas k přístupu České republiky k Protokolu a k Dohodě a dále k ratifikaci Úmluvy, zakládající Evropskou telekomunikační družicovou organizaci EUTELSAT svým usnesením č. 372 na 21. schůzi konané dne 29. dubna 2020.
Poslanecká sněmovna Parlamentu České republiky návrh v minulém funkčním období neprojednala. Návrh je proto oběma komorám předkládán znovu.
Děkuji za pozornost.
",405,,
2021_6_01052,1052,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006267.htm,,ČR Petr Fiala,,person,petr-fiala,Předseda vlády,77. Ústní interpelace,"Já jsem ta čísla a srovnání velikosti farem uváděl záměrně, protože to je důležité. My se nepohybujeme ve vzduchoprázdnu, nejsme izolovaní. A ani naše zemědělská politika taková není. Nehrajeme si na to. Každý, kdo se pohybuje v zemědělství, tak ví, jak to je a jak ty věci jsou provázané. A my se právě snažíme o to, a to je důležité, a to je moje odpovědnost jako předsedy vlády České republiky, aby naši zemědělci byli konkurenceschopní, abychom tu měli i kvalitní život na venkově, abychom tu měli dobré potraviny, aby ty potraviny byly cenově dostupné, a tak dále a tak dále. A toho dosáhneme tím, že nebudeme likvidovat malé a střední zemědělce, ale že jim vytvoříme takové podmínky, aby mohli přežít.
A já na rozdíl od vás, pane předsedo, nevidím žádný smysl v tom, že budou mít velcí výhody a malí budou znevýhodňováni. Jak tím pomůžete českému venkovu a českým zemědělcům? Podle mě nijak. Tím jenom nahráváte nějakým jiným zájmům. Takto to není.
A pokud jde o ta čísla, včera vydalo Ministerstvo zemědělství elektronickou kalkulačku, kde si každý zemědělec může spočítat, na jakou podporu bude mít v následujících letech nárok. Takže se nenechte strašit, podívejte se na to, přesně dopodrobna zjistíte na základě parametrů vlastní farmy, podle plodin, jaké pěstujete, zvířat, která chováte, podle režimu, v němž hospodaříte, na kolik budete mít nárok nebo naopak o co byste mohl jako zemědělec usilovat, pokud byste změnil třeba režim hospodaření ve více šetrný k životnímu prostředí. Myslím, že ta kalkulačka té situaci velmi pomůže, rozptýlí pochybnosti, různé fámy, různé strašení a upřesní čísla, která v prostoru kolovala. A myslím, že většina podniků bude překvapena, že na změně vydělají a že tohle rozhodnutí je mnohem lepší forma zemědělské politiky než jakou dělala vláda Andreje Babiše.
",291,
2021_6_01175,1175,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006282.htm,,ČR Martin Baxa,,person,martin-baxa,Ministr kultury,77. Ústní interpelace,"Děkuju. Myslím, že se, paní poslankyně, prostřednictvím pana místopředsedy, filmové pobídky řešily už dříve než zákon o audiovizi. Určitě se nedá říct, že to bylo prosazeno za působení pana ministra financí. Ale respektuji váš názor zdůraznit, co zrovna v tom aktuálním čase bylo. Ten zákon se připravoval už podstatně dříve. A hlavní novela byla přijata v roce 2012, tedy nikoli za vaší vlády. Ale to není ta podstatná věc.
Odpověď na vaši otázku musí být nejdříve uvozena tím, že nemůžeme hovořit o nějakém zastavení nebo znovuvypisování filmových pobídek. Ten systém filmových pobídek běží. Vy tady hovoříte o stavu, jako by ta příslušná část Státního fondu kinematografie přestala fungovat. Jedná se o kontinuální proces, kdy v čase dochází k tomu, že se registruje, eviduje, účtuje, kdy se vyplácejí ty finanční prostředky. Fond zastavil začátkem letošního roku pouze registraci, to znamená ten předběžný příjem jednotlivých projektů a jejich testování. A samozřejmě víme, že zájem o filmové produkce u nás je veliký. To je bez diskuse. A chci vás ujistit, návrh rozpočtu vláda Poslanecké sněmovně předloží. Ale chci vás ujistit všechny o tom, že se s filmovými pobídkami počítá. Nikde se neobjevila žádná zpráva o tom, že by naše administrativa filmové pobídky chtěla zredukovat, zrušit, změnit zákon a tak podobně.
Podle mě je příležitost této interpelace k tomu, abychom veřejně, nejenom vám, paní poslankyně, ale všem divákům i poslancům, lidem, kteří se o to zajímají, zdůraznili, že my ve filmových pobídkách nejenom že chceme pokračovat, protože víme, proč jsou důležité, a chceme zdůraznit, že filmové pobídky běží, ale chceme jim dát i rámec, který bude dlouhodobě, trvale udržitelný.
",265,,
2021_6_01077,1077,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006270.htm,,Jana Mračková Vildumetzová,,person,jana-mrackova-vildumetzova,Místopředsedkyně PSP,77. Ústní interpelace,"Děkuji předsedovi vlády za odpověď na doplňující otázku. S další interpelací v tuto chvíli vystoupí paní poslankyně Vladimíra Lesenská, která byla vylosována na sedmém místě, a připraví se Tomio Okamura. Paní poslankyně, máte slovo.
",34,
2021_6_01143,1143,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006278.htm,,Eliška Olšáková,,person,eliska-olsakova,Poslankyně,77. Ústní interpelace,"Vážený pane předsedající, vážení členové vlády, vážené paní poslankyně, vážení páni poslanci, vážený pane ministře, já bych vás ráda interpelovala v souvislosti se zákonem 324/2021, který řeší odškodnění subjektů dotčených mimořádnou událostí v areálu muničních skladů Vlachovice-Vrbětice. V těchto skladech došlo v říjnu a v prosinci roku 2014 k výbuchům dvou muničních skladů. Jako předsedkyně krizového štábu ORP Valašské Klobouky jsem se osobně zúčastnila evakuace tamních obyvatel a řešila jsem tehdejší situaci prostřednictvím krizového štábu ORP Valašské Klobouky. Proto jsem velmi kvitovala, že se tento zákon přijal. A právě v souvislosti s tímto přijetím bych se vás, pane ministře, ráda zeptala, jak v současné době probíhá přijímání žádostí, kterých by mělo být v průběhu tohoto půlroku asi osm tisíc, kolik jich bylo podáno, kolik jich bylo doposud vyřízeno nebo odmítnuto. A v neposlední řadě bych se vás taky chtěla zeptat, jak se Ministerstvo vnitra vypořádá se žádostmi občanů, kteří fakticky bydlí tady v těch obcích, ale trvalé bydliště tam nemají. Což nám vlastně ukazuje ten neřešený dlouholetý problém s faktickým a trvalým bydlištěm.
",173,,
2021_6_01224,1224,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006293.htm,,Jakub Michálek,,person,jakub-michalek,Poslanec,77. Ústní interpelace,"Děkuji za slovo. Vážený pane místopředsedo, já opravdu se pokusím být velmi stručný a věcný k těm návrhům, které předložili kolegové z hnutí ANO. Já musím říct, že obsahově ten trend stoprocentně podporuji, to je věc, na které jsme společně pracovali hodně v minulém volebním období. Současně bych chtěl připomenout, že vláda se ve svém programovém prohlášení zavázala, že zvýší kvalitu legislativy, že každou novou regulaci důkladně zváží na základě analýzy očekávaných dopadů a že legislativní návrhy potřebné k plnění programového prohlášení budou předkládány standardní legislativní cestou a před jejich předložením do vlády se k nim vyjádří odborníci v rámci Legislativní rady vlády.
Pokud jde o to Airbnb, vláda se v programovém prohlášení zavázala ke změnám v oblasti sdíleného ubytování, takže tuto problematiku bude potřeba řešit a vzhledem k tomu, že zatím asi není úplně shoda, tak si nejsem jist, jestli se nám to podaří projednat tady na půdě Poslanecké sněmovny, nicméně Ministerstvo pro místní rozvoj určitě bude usilovně pracovat na tom, aby se tato část programového prohlášení zrealizovala. Děkuji za pozornost.
",172,,
